video_path,label,method
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\082_103.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\307.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\848.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\151_225.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\036.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\443.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\158.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\075_977.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\063_041.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\040_997.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\143_140.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\158_379.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\618.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\127_129.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\059_050.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\114.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\271.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\093.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\021.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\887.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_15__hugging_happy__XNJIS4S3.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\087_081.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\139_130.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\119_123.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\038_125.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\034_590.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_09__outside_talking_pan_laughing__6KUOFMZW.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\125.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\096_101.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\021_312.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\099_295.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\635.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\089_065.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\139_130.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\109_107.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\677.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\728.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\009_027.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\009_027.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\592.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\011_805.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\020_344.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\028_068.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\020.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\628.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\067_025.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\072_037.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\081_087.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\162_330.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\013_883.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_15__outside_talking_pan_laughing__I8G2LWD1.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\096_101.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\163_031.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\01_09__talking_angry_couch__P70H1JB0.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\145_299.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\106_198.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\373.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\839.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\075_977.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\700.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\008.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\348.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\150_153.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\144_122.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\062_066.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\841.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\03_15__meeting_serious__DNUJD8M2.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\727.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\153_150.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\992.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\154_386.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\099_295.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\066.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\865.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\112_892.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\911.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\084_042.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\217.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\03_09__kitchen_pan__8DTEGQ54.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\155_576.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\063_041.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\01_04__walk_down_hall_angry__GBC7ZGDP.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\993.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\662.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\891.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\071_054.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\477.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\147.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\109_107.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\138_142.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\01_15__exit_phone_room__02HILKYO.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\940.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\087_081.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\935.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\078_955.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\296.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\124.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\485.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\679.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\230.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\566.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\125_038.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\084_042.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\061_080.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\487.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\056.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\424.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\120_118.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\721.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\077_100.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\771.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\164_216.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\397.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\376.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\547.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\069.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\169.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\132_007.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_09__kitchen_pan__HIH8YA82.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\014_790.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\078_955.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\262.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\03_06__hugging_happy__2XWC5JED.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\076_079.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\174.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\033.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\187.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\102_114.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\03_14__walk_down_hall_angry__P1L5PF4I.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\369.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\157.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\214.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\279.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\338.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\967.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\129_127.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\129_127.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\302.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\162.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\778.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_27__walking_down_street_outside_angry__3L1MLH3D.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\111_094.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\053_095.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\539.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\01_12__outside_talking_still_laughing__TNI7KUZ6.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\880.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\781.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\050_059.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\144.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\263.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\031_163.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\096.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\290.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\972.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\007_132.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\038_125.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\668.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\161_141.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\01_27__walking_outside_cafe_disgusted__ZYCZ30C0.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\018_019.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\108_052.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\105_180.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\150_153.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\989.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\746.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\540.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\205.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\151_225.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\068_028.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\03_15__kitchen_pan__AIOM1U5V.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\142_138.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\664.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\108_052.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\071_054.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\774.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\127_129.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\417.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\859.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\831.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\864.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\561.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\710.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\075_977.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\812.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\638.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\624.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\600.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\166_167.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\162_330.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\013_883.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\004.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\114_102.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\033_097.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\913.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\01_04__talking_angry_couch__0XUW13RW.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\142.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\096_101.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\790.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\121_093.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\937.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\026_012.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\555.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\014_790.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\451.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\123_119.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\01_04__hugging_happy__GBC7ZGDP.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\830.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\920.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\331.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\047_862.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\140.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_11__meeting_serious__NZJ1YEWE.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\365.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\043_110.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_09__kitchen_pan__9TDCEK1Q.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\200.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\413.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\131_518.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\068_028.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\032.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\445.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_06__podium_speech_happy__N8OSN8P6.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\267.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\145_299.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\004_982.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\001_870.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\753.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\051_332.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\760.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\129_127.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\607.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\129.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\146_256.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\145_299.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\137_165.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\133_148.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\025_067.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\108_052.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_07__secret_conversation__0IYV5DQ5.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\020_344.mp4,1,NeuralTextures
